34.102634,166.2291,0.0
72.66187,107.471855,0.0
38.874477,156.74092,0.0
39.597137,176.11876,0.0
93.30491,125.32744,0.0
68.68226,125.36106,0.0
41.15029,143.41748,0.0
58.01133,81.265205,58.01133
37.544216,166.49716,0.0
40.23025,140.6566,0.0
74.97682,21.453087,74.97682
68.158,136.65993,0.0
59.04873,148.38895,0.0
70.88227,50.728058,70.88227
52.095867,101.9885,0.0
58.992176,143.67375,0.0
37.897278,154.94254,0.0
40.08096,100.110176,0.0
60.87496,129.8475,0.0
72.28395,85.359314,72.28395
21.827717,203.20193,0.0
45.10504,148.009,0.0
57.265297,94.38218,57.265297
67.50429,124.49748,67.50429
39.453026,227.13263,0.0
73.23361,84.11033,101.401215
33.707214,239.33112,0.0
64.05529,72.034744,64.05529
46.480034,161.6581,0.0
63.885372,82.452515,63.885372
49.51496,163.5515,0.0
46.366444,119.75964,0.0
46.04276,141.13818,0.0
54.918373,44.057816,54.918373
49.874043,192.1453,0.0
66.36232,161.39032,66.36232
70.87601,132.61363,0.0
74.94579,108.56466,0.0
76.291794,104.81303,0.0
68.62515,117.06068,68.62515
79.268425,163.65837,0.0
36.62342,163.22908,0.0
29.038519,172.74104,0.0
38.43021,130.73474,0.0
63.67523,149.73247,0.0
71.69048,134.12059,0.0
24.984106,173.56105,0.0
71.67395,75.2274,71.67395
23.046793,173.27422,0.0
43.167587,90.83586,43.167587
70.00517,179.37784,0.0
61.646038,156.5758,0.0
38.621613,163.9591,0.0
50.20753,185.48157,0.0
42.189003,189.69582,0.0
40.044888,140.09277,0.0
32.546234,160.96399,0.0
55.515015,144.67024,55.515015
50.855114,149.32162,0.0
43.788776,166.26318,0.0
38.793076,139.97816,0.0
37.67855,160.34604,0.0
39.35864,129.37753,0.0
66.05273,160.08635,0.0
34.546207,165.09265,0.0
52.11181,167.36696,0.0
74.48216,8.445925,119.6894
64.75707,75.53229,103.00135
59.493294,149.05261,59.493294
70.49913,117.42876,0.0
73.5485,66.072174,123.203354
77.340004,29.070892,88.99488
67.23614,174.0334,0.0
58.56818,158.43129,0.0
41.2926,130.82602,0.0
42.282295,187.07431,0.0
42.318375,150.92014,0.0
70.92171,178.14801,0.0
66.525795,137.79282,0.0
70.922554,128.31104,70.922554
81.600426,79.59126,81.600426
40.791454,135.5163,0.0
58.956738,160.66467,0.0
65.846275,119.25832,65.846275
67.99452,51.065704,67.99452
49.91489,199.01451,0.0
35.492443,130.53264,0.0
67.83461,173.64404,0.0
60.84504,163.78761,0.0
50.488556,203.82837,0.0
85.85247,5.1376815,109.27138
54.845093,65.788055,54.845093
82.43514,100.757675,82.43514
63.893543,150.90965,0.0
76.39651,45.95954,76.39651
70.70029,139.76584,0.0
68.340866,159.34529,0.0
38.962894,135.02377,0.0
56.099674,164.7619,0.0
60.319477,165.69281,0.0
56.567963,141.83507,0.0
40.492004,156.04063,0.0
64.115425,160.79938,64.115425
65.63517,153.50969,0.0
